title;handle;vendor;product_type;tags;created_at;price;sku;image;weight;shape;foam;collection;game_level;frame;surface;professional_player;color;racket_type;balance;gender;racket_cover
Raquette de padel Siux Diablo 4 Elite 2025;raquette-de-padel-siux-diablo-4-elite-2025;Siux;Raquettes;tout;2025-01-10T09:27:40+01:00;169.9;8886;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-SiuxDiablo-Elite-4-2025-Face.png?v=1736498327;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Siux Diablo Pro 4 Tino Libaak 2025;raquette-de-padel-siux-diablo-4-sanyo-pro-2025;Siux;Raquettes;Tino Libaak, tout;2025-01-10T10:27:37+01:00;149.9;8888;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Siux-Diablo-4-Tino-Libaak-2025-Face.png?v=1764083480;poids;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Osaka Pro Tour LTD Power 2025;raquette-de-padel-osaka-pro-tour-ltd-power-2025;Osaka;Raquettes;tout;2024-11-21T10:05:42+01:00;289.9;8559;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Osaka-Pro-Tour-LTD-Power-2025-Face.png?v=1733133495;;forme;foam;2025;;carbone;sablée;pro;noir;polyvalente;;;
Raquette de Padel Osaka Deshi Control Vert 2025;raquette-de-padel-osaka-deshi-control-vert-2025;Osaka;Raquettes;tout;2024-11-20T14:32:10+01:00;94.9;8555;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-Padel-Osaka-Deshi-Control-Vert-2025-Face.png?v=1733131496;;forme;foam;2025;;carbone;;;noir;;;;
Raquette de Padel Osaka Deshi Control Violet 2025;raquette-de-padel-osaka-deshi-control-violet-2025;Osaka;Raquettes;tout;2024-11-20T12:03:01+01:00;94.9;8552;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-Padel-Osaka-Deshi-Control-Violet-2025-Face.png?v=1733130750;;forme;foam;2025;expert;carbone;;pro;;;;;
RAQUETTE DE TEST - Nox TL10 Quantum By Tino Libaak 2025;test-raquette-de-padel-nox-tl10-quantum-by-tino-libaak-2026;Nox;Programme test;Tino Libaak, tout;2024-11-18T09:38:37+01:00;150;8489;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-TL10-By-Tino-Libaak-2025-Face.png?v=1727185772;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Nox Equation Light Advanced 2025;test-raquette-de-padel-nox-equation-light-advanced-2025;Nox;Programme test;Femmes, tout;2024-11-18T09:34:23+01:00;150;8488;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-Equation-Light-W-Advanced-2025-Face.png?v=1727188000;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Nox Equation Advanced 2025;test-raquette-de-padel-nox-equation-advanced-2025;Nox;Programme test;tout;2024-11-18T09:30:41+01:00;150;8487;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-Equation-Advanced-2025-Face.png?v=1727248292;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Nox AT10 Pro Cup Comfort 2025;test-raquette-de-padel-nox-at10-pro-cup-comfort-2025;Nox;Programme test;tout;2024-11-18T09:19:45+01:00;150;8486;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-Padel-Nox-AT10-Pro-Cup-2025-face_d20bc794-e167-44ed-b921-7f052bbf93e8.png?v=1731918100;;;;2025;;;;tapia;;;;;
RAQUETTE DE TEST - Nox AT10 Pro Cup Hard 2025;test-raquette-de-padel-nox-at10-pro-cup-hard-2025;Nox;Programme test;tout;2024-11-14T15:50:13+01:00;150;8466;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT-Pro-Cup-2025-face_1.png?v=1731595882;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Raquette de padel Nox ML10 Quantum 3k By Miguel Lamperti 2025;test-raquette-de-padel-nox-ml10-quantum-3k-by-miguel-lamperti-2025;Nox;Programme test;tout;2024-11-14T15:44:13+01:00;150;8464;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-ML10-QUANTUM-3K-2025-Face_64614e13-1302-4e2b-83de-449c277eb9e8.png?v=1731595346;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Nox LA10 Quantum 12K By Leo Augsburger 2025;test-raquette-de-padel-nox-la10-quantum-12k-by-leo-augsburger-2025;Nox;Programme test;tout;2024-11-14T14:53:03+01:00;150;8461;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-LA10-Quantum-12-By-Leo-Augsburger-2025-face_da753358-7f9f-4c9c-ba9c-c22a656188b5.png?v=1731592521;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Nox AT10 Genius 12K 2025;test-raquette-de-padel-nox-at10-genius-attack-12k-2025;Nox;Programme test;tout;2024-11-14T14:36:26+01:00;150;8459;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT10-Genius-12K-by-Agustin-Tapia-2025-Face_c3f09817-6d62-4ee2-b59b-9a136b977112.png?v=1731591454;;;;2025;;;;tapia;;;;;
RAQUETTE DE TEST - Nox AT10 Genius Attack 18K Alum 2025;test-raquette-de-padel-nox-at10-genius-attack-18k-alum-2025;Nox;Programme test;tout;2024-11-14T14:27:34+01:00;150;8457;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT10-18K-2025-face_1.png?v=1731591142;;;;2025;;;;pro;;;;;
Raquette de padel Osaka Pro Tour LTD Control Gris 2025;raquette-de-padel-osaka-pro-tour-ltd-control-gris-2025;Osaka;Raquettes;tout;2024-11-21T16:03:45+01:00;289.9;8568;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Osaka-Pro-Tour-LTD-Control-Gris-2025-Face.png?v=1733138408;;forme;foam;2025;;carbone;sablée;pro;;;;;
Raquette de padel Osaka Vision Control Rose 2025;raquette-de-padel-osaka-vision-control-rose-2025;Osaka;Raquettes;tout;2024-11-21T14:47:22+01:00;119.9;8567;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Osaka-Vision-Control-Rose-2025-Face.png?v=1733137748;;forme;mousse;2025;;carbone;sablée;pro;noir;;;;
Raquette de padel Osaka Vision Power Bleu 2025;raquette-de-padel-osaka-vision-power-bleu-2025;Osaka;Raquettes;tout;2024-11-21T14:05:52+01:00;119.9;8566;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Osaka-Vision-Power-Bleu-2025-Face.png?v=1734520604;;forme;foam;2025;;carbone;sablée;pro;noir;;;;
Raquette de padel Osaka Vision Pro Power Vert 2025;raquette-de-padel-osaka-vision-pro-power-vert-2025;Osaka;Raquettes;tout;2024-11-21T11:45:43+01:00;189.9;8564;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Osaka-Vision-Pro-Power-Vert-2025-Face.png?v=1733136165;;forme;foam;2025;;carbone;;pro;noir;;;;
Raquette de Padel Pro Tour Control Violet 2025;raquette-de-padel-pro-tour-control-bleu-2025;Osaka;Raquettes;tout;2024-11-21T10:51:22+01:00;239.9;8563;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-Padel-Pro-Tour-Control-Violet-2025-Face.png?v=1733134804;;forme;foam;2025;;carbone;sablée;pro;;;;;
Raquette de padel Osaka Vision Pro Control 2025;raquette-de-padel-osaka-vision-pro-control-2025;Osaka;Raquettes;tout;2024-11-21T10:32:51+01:00;189.9;8561;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Osaka-Vision-Pro-Control-2025-Face.png?v=1733134104;;forme;foam;2025;;carbone;sablée;pro;noir;;;;
Raquette de Padel Osaka Pro Tour Power Vert 2025;raquette-de-padel-osaka-pro-tour-power-vert-2025;Osaka;Raquettes;tout;2024-11-20T15:44:07+01:00;239.9;8556;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-Padel-Osaka-Pro-Tour-Power-Vert-2025-Face.png?v=1733132167;;forme;foam;2025;;carbone;sablée;pro;;;;;
Raquette de padel Bullpadel Vertex 04 Woman Junior 2025;raquette-de-padel-bullpadel-vertex-woman-junior-2025;Bullpadel;Raquettes;juniors, tout;2024-12-26T09:49:10+01:00;74.9;8778;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Bullpadel-Vertex-Woman-Jr-2025-face.jpg?v=1735202860;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Bullpadel Indiga Control 2025;raquette-de-padel-bullpadel-indiga-control-2025;Bullpadel;Raquettes;tout;2024-12-26T09:05:04+01:00;74.9;8775;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-bullpadel-indiga-control-2025-face.jpg?v=1735200314;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Bullpadel Flow Light 2025;raquette-de-padel-bullpadel-flow-light-2025;Bullpadel;Raquettes;tout;2024-12-24T15:02:46+01:00;94.9;8773;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-bullpadel-flow-light-2025-face.png?v=1735049895;;forme;mousse;2025;;carbone;;pro;rouge;;;;
Raquette de padel Bullpadel BP10 EVO 2025;raquette-de-padel-bullpadel-bp10-evo-2025;Bullpadel;Raquettes;tout;2024-12-24T12:12:48+01:00;84.9;8771;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-bullpadel-bp10-evo-2025-face.png?v=1735039385;poids;forme;mousse;2025;;carbone;;pro;noir;;;;
Raquette de padel Bullpadel K2 Power 2025;raquette-de-padel-bullpadel-k2-power-2025;Bullpadel;Raquettes;tout;2024-12-24T11:04:41+01:00;79.9;8769;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-bullpadel-k2-power-2025-face.png?v=1735035534;poids;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Head Monster Kids 2024;raquette-de-padel-head-monster-kids-2024;Head;Raquettes;juniors, tout;2024-12-30T11:47:44+01:00;54.9;8797;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-head-monster-kids-2024-face.png?v=1735556389;poids;;foam;2025;;carbone;;pro;;;;;
Raquette de padel Head Extreme Junior;raquette-de-padel-head-extreme-junior-2023;Head;Raquettes;juniors, tout;2024-12-30T09:44:40+01:00;79.9;8791;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-head-extreme-junior-2023-face.png?v=1735549188;;forme;foam;;;carbone;;pro;;;;;
Raquette de padel Adidas Match Bleu 3.4 2025;raquette-de-padel-adidas-match-bleu-3-4-2025;Adidas;Raquettes;tout;2024-11-26T15:46:19+01:00;74.9;8600;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-match-bleu-3-4-2025-face.png?v=1732633212;;forme;mousse;2025;;carbone;;pro;bleu;polyvalente;;;
Raquette de padel Adidas Match Noir 3.4 2025;raquette-de-padel-adidas-match-noir-3-4-2025;Adidas;Raquettes;tout;2024-11-26T15:42:50+01:00;74.9;8599;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-Match-Noir-3.4-2025-Face.png?v=1732632469;;forme;mousse;2025;;;;;noir;attaque;;;
Raquette de padel Adidas Drive Light 3.4 2025;raquette-de-padel-adidas-drive-light-3-4-2025;Adidas;Raquettes;tout;2024-11-26T15:04:45+01:00;74.9;8598;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-Drive-Light-3.4-2025-Face.png?v=1733306924;weight;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Adidas Match Light 3.4 2025;raquette-de-padel-adidas-match-light-3-4-2025;Adidas;Raquettes;tout;2024-11-26T16:43:46+01:00;69.9;8601;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-Match-Light-3.4-2025-Face.png?v=1732636576;weight;;mousse;2025;;;;pro;;;;;
Raquette de padel Adidas Drive Noir 3.4 2025;raquette-de-padel-adidas-drive-noir-3-4-2025;Adidas;Raquettes;tout;2024-11-26T12:05:13+01:00;79.9;8597;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-Drive-Noir-3.4-2025-Face.png?v=1733307396;;forme;mousse;2025;;;;;noir;;;;
Raquette de padel Black Crown Special Magic 2025;raquette-de-padel-black-crown-special-magic-2025;Black Crown;Raquettes;tout;2024-12-23T10:42:13+01:00;199.9;8752;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-black-crown-special-magic-2025-face.png?v=1734948871;;forme;mousse;2025;;carbone;sand;;;polyvalente;;;
Raquette de padel Black Crown Special Invictus 2025;raquette-de-padel-black-crown-special-invictus-2025;Black Crown;Raquettes;tout;2024-12-23T11:20:04+01:00;174.9;8753;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Black-Crown-Special-Invictus-2025-Face.png?v=1734949942;;forme;mousse;2025;;carbone;sand;pro;;attaque;;;
Raquette de padel Black Crown Piton 13 2025;raquette-de-padel-black-crown-piton-13-2025;Black Crown;Raquettes;tout;2024-12-23T10:39:47+01:00;189.9;8751;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Black-Crown-Piton-13-2025-Face.png?v=1734947975;;forme;mousse;2025;;carbone;sand;pro;;attaque;;;
Raquette de padel Bullpadel Ionic Power 2025;raquette-de-padel-bullpadel-ionic-power-2025;Bullpadel;Raquettes;tout;2024-12-24T11:24:25+01:00;129.9;8770;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Ionic-Power-2025-Face.png?v=1735037414;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Adidas Drive Gris 3.4 2025;raquette-de-padel-adidas-drive-gris-3-4-2025;Adidas;Raquettes;tout;2024-11-26T12:21:13+01:00;79.9;8596;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-Drive-Gris-3.4-2025-Face.png?v=1733307217;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Bullpadel XPLO Tour Final;raquette-de-padel-bullpadel-xplo-tour-final;Bullpadel;Raquettes;tout;2024-10-24T10:26:07+02:00;229.9;8261;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-XPLO-Tour-Final-Face.png?v=1734942989;weight;forme;mousse;2024;;carbone;;pro;;;;;
Raquette de padel Bullpadel Vertex 04 Tour Final;raquette-de-padel-bullpadel-vertex-04-tour-final;Bullpadel;Raquettes;tout;2024-10-24T09:12:17+02:00;279.9;8260;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Vertex-04-Tour-Final-Face.png?v=1734942383;weight;forme;mousse;2024;;carbone;;pro;;attaque;;;
Raquette de padel Bullpadel Pearl Tour Final;raquette-de-padel-bullpadel-pearl-tour-final;Bullpadel;Raquettes;Femmes, tout;2024-10-25T09:57:06+02:00;209.9;8273;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Pearl-Tour-Final-Face.png?v=1734943766;weight;forme;mousse;;;carbone;;pro;;;;;
Raquette de padel Bullpadel Hack 04 Tour Final;raquette-de-padel-bullpadel-hack-04-tour-final;Bullpadel;Raquettes;tout;2024-10-23T16:12:30+02:00;239.9;8258;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Hack-04-Tour-Final-Face.png?v=1734939411;weight;forme;mousse;2025;;carbone;;pro;bleu;;;;
Raquette de padel Oxdog Hyper Pro+ 2.0 2025;raquette-de-padel-oxdog-hyper-pro-plus-2-0-2025;Oxdog;Raquettes;tout;2024-11-18T10:26:24+01:00;284.9;8497;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Oxdog-Hyper-Pro-plus-2.0-2025-Face.png?v=1731935786;poids;forme;mousse;2025;;carbone;sablée;pro;;attaque;balance;;
Poids de tête de raquettes Oxdog;poids-de-tete-de-raquettes-oxdog;Oxdog;Accessoire;tout;2024-11-18T16:13:28+01:00;19.9;8511;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Poids-de-tete-de-raquettes-Oxdog.png?v=1731943433;weight;;;;;;;;;;;;
Raquette de padel Starvie Raptor Soft 2025;raquette-de-padel-starvie-raptor-soft-2025;Starvie;Raquettes;tout;2024-10-16T08:37:05+02:00;219.9;8662;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Starvie-Raptor-Soft-2025-Face.png?v=1729063645;poids;forme;mousse;2025;;carbone;;pro;;;balance;;
Raquette de padel Oxdog Ultimate Pro + Classics;raquette-de-padel-oxdog-ultimate-pro;Oxdog;Raquettes;NONOX, NORNOX, tout, Tout s Nox;2023-07-18T16:40:39+02:00;299.9;5022;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-oxdog-ultimate-pro-face_b38dbe2a-5cc0-41f7-a543-9e516472a244.png?v=1743775952;poids;forme;mousse;;;carbone;sablée;pro;white;;balance;;
Raquette de padel Oxdog Ultimate Match 2025;raquette-de-padel-oxdog-ultimate-match-2025;Oxdog;Raquettes;tout;2024-11-15T15:29:03+01:00;199.9;8483;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Oxdog-Ultimate-Match-2025-Face.png?v=1731685160;poids;forme;mousse;2025;;carbone;;pro;;;balance;;
Raquette de padel Oxdog Ultimate Pro+ 2025;raquette-de-padel-oxdog-ultimate-pro-plus-2025;Oxdog;Raquettes;tout;2024-11-15T11:37:24+01:00;319.9;8479;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Oxdog-Ultimate-Pro-Plus-2025-Face.png?v=1731668678;poids;forme;mousse;2025;;carbone;;pro;;;balance;;
Raquette de padel Adipower Junior 3.4 2025;raquette-de-padel-adipower-junior-3-4-2025;Adidas;Raquettes;tout;2024-11-25T10:30:09+01:00;69.9;8586;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adipower-junior-3-4-2025-face.png?v=1732527348;weight;forme;mousse;2025;;;;pro;bleu;;;;
Raquette de padel Adidas RX Series Rouge 2025;raquette-de-padel-adidas-rx-series-rouge-2025;Adidas;Raquettes;tout;2024-11-26T11:35:15+01:00;109.9;8595;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-RX-Series-Rouge-2025-Face.png?v=1732617591;;forme;mousse;2025;;carbone;;pro;rouge;;;;
Raquette de padel Adidas RX Series Light 2025;raquette-de-padel-adidas-rx-series-light-2025;Adidas;Raquettes;tout;2024-11-26T11:10:17+01:00;109.9;8594;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-rx-series-light-2025-face.png?v=1732618138;weight;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Adidas RX Series Jaune 2025;raquette-de-padel-adidas-rx-series-jaune-2025;Adidas;Raquettes;tout;2024-11-26T11:08:27+01:00;109.9;8593;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-RX-Series-Jaune-2025-Face.png?v=1732616057;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Adidas Metalbone Youth 3.4 2025;raquette-de-padel-adidas-metalbone-youth-3-4-2025;Adidas;Raquettes;juniors, tout;2024-11-22T15:32:50+01:00;104.9;8582;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-metalbone-3.4-youth-face.png?v=1732285426;weight;forme;mousse;2025;;;;pro;;;;;
Raquette de padel Black Crown Hurricane 3.0;raquette-de-padel-black-crown-hurricane-3-0;Black Crown;Raquettes;Femmes, tout;2024-11-19T08:38:01+01:00;139.9;8517;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Black-Crown-Hurricane-3.0-Face.png?v=1732003435;;forme;mousse;;;carbone;sablée;pro;white;;;;
Raquette de padel Black Crown Hurricane Pro 3.0;raquette-de-padel-black-crown-hurricane-pro-3-0;Black Crown;Raquettes;Femmes, tout;2024-11-18T17:01:03+01:00;179.9;8515;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Black-Crown-Hurricane-Pro-3.0-Face.png?v=1731947008;;forme;mousse;;;carbone;;pro;white;;;;
Raquette de padel Adidas Cross It 3.4 2025;raquette-de-padel-adidas-cross-it-2025;Adidas;Raquettes;tout;2024-11-25T11:01:15+01:00;189.9;8587;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-Cross-It-2025-Face.png?v=1733307831;;forme;mousse;2025;;carbone;;pro;white;polyvalente;;;
Raquette de padel Adidas Cross It Light 3.4 2025;raquette-de-padel-adidas-cross-it-light-femme-2025;Adidas;Raquettes;Femmes, Marta Ortega, tout;2024-11-25T14:39:03+01:00;209.9;8589;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-cross-it-light-3-4-femme-2025-face.png?v=1732542766;weight;forme;mousse;2025;;carbone;;pro;;polyvalente;;;
Raquette de Padel Adidas Cross It Team 3.4 2025;raquette-de-padel-adidas-cross-it-team-2025;Adidas;Raquettes;tout;2024-11-25T16:41:09+01:00;129.9;8591;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-cross-it-team-2025-face.png?v=1732550516;;forme;mousse;2025;;;;;;;;;
Raquette de padel Adidas Metalbone Team Light 3.4 2025;raquette-de-padel-adidas-metalbone-team-light-3-4-2025;Adidas;Raquettes;tout;2024-11-22T14:59:42+01:00;139.9;8581;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-metalbone-team-light-3-4-2025-face.png?v=1732284553;weight;forme;mousse;2025;;;;;;;;;
Raquette de padel Adidas Adipower Multiweight Control 3.4 2025;raquette-de-padel-adidas-adipower-multiweight-control-3-4-2025;Adidas;Raquettes;Alejandro Ruiz, tout;2024-11-22T15:41:47+01:00;269.9;8583;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-adipower-multiweight-control-3-4-2025-face.png?v=1732287573;weight;forme;mousse;2025;;carbone;;pro;;;balance;;
Raquette de padel Adidas Adipower Carbon Light 2025;raquette-de-padel-adidas-adipower-carbon-light-2025;Adidas;Raquettes;tout;2024-11-25T09:59:51+01:00;189.9;8585;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-adipower-carbon-light-2025-face.png?v=1732525779;weight;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Adidas Adipower Carbon Control 2025;raquette-de-padel-adidas-adipower-carbon-control-2025;Adidas;Raquettes;tout;2024-11-22T17:02:14+01:00;189.9;8584;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-adipower-carbon-control-2025-face.png?v=1732291862;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Adidas Metalbone Team 3.4 2025;raquette-de-padel-adidas-metalbone-team-3-4-2025;Adidas;Raquettes;tout;2024-11-22T14:38:18+01:00;149.9;8580;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-metalbone-3.4-team-face.png?v=1732282916;;forme;mousse;2025;;;;;;polyvalente;;;
Raquette de padel Adidas Metalbone HRD+ 3.4 2025;raquette-de-padel-adidas-metalbone-hrd-3-4-2025;Adidas;Raquettes;tout;2024-11-22T11:12:15+01:00;229.9;8576;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-adidas-metalbone-hrd-3-4-2025-face.png?v=1732271274;weight;forme;mousse;2025;expert;carbone;;pro;;attaque;balance;;
Raquette de padel Adidas Metalbone Control 3.4 2025;raquette-de-padel-adidas-metalbone-3-4-control-2025;Adidas;Raquettes;tout;2024-11-22T11:42:07+01:00;229.9;8577;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Adidas-metalbone-3.4-control-face.png?v=1732272822;weight;forme;mousse;collection;expert;carbone;;pro;white;;balance;;
